"Label","Text_number","full_text"
"Politics",7,"research fears views scientists expressed concerns education secretary ruth religious views hamper vital scientific research ms kelly catholic reported pro life opposed embryo research medical research council professor nancy rothwell ms views mattered responsible training future scientists department education skills comment concerns spokeswoman news ms kelly catholic details added claims ms kelly charge 1bn university research budget true education funding council research councils decide universities research allocations british law cloning human embryos create stem cells master cells develop tissue types cloning activity permitted reproductive purposes research disease treatments controversial involves destruction embryos professor rothwell vice president research manchester university told times education supplement worry deal ministers anti stem cell views ministers dfes matter responsible training generation scientists education policy odds science policy head developmental genetics national institute medical research professor robin lovell badge witnessed confused situation religious opposed practice senior ruth kelly favour stem cell research similarly schizophrenic system country worrying fertility expert lord winston ministers held ethical views concerns raised pro choice organisations ms views affect sex education policy schools family planning association chief executive anne weyman teaching pupils contraception abortion key people informed issues sexual health include contraception abortion government maintains commitment teenage pregnancy strategy individual schools devise sex education policies based framework provided dfes ms kelly set detailed views issue intends parents education policy include quality teaching classroom discipline academic standards schools"
"Politics",8,"chancellor rallies labour voters gordon brown issued rallying cry telling supporters stakes stay home protest vote forthcoming election chancellor vote expected fall fundamental choice labour investment conservative cuts speaking spring conference gateshead brown claimed nhs safe conservative hands tory plans cut 35bn tax cut deep public service packed audience sage centre chancellor cuts proposed shadow chancellor oliver letwin equivalent sacking teacher gp nurse country told activists laying record government promise labour britain return mistakes erm inflation rates 3bn lost reserves repossessed million negative equity million unemployed tory boom bust central dividing line election conservative party taking britain planning deep cuts 35bn services labour government taking britain forward platform stability reform renew hospitals schools public services proud spend 60bn economy chancellor pledged continue economic stability growth term power labour transformed party trusted economy party trusted economy party employees employers managers speech prompted standing ovation audience warm brown promised teenage unemployment highlighted plans debt relief poorest countries national minimum wage olds creation network centres flexibility maternity leave prime minister saturday interactive question answer session fielding queries mail text message telephone attempt engage public campaign"
"Politics",9,"fox attacks tory lies tony blair lied uk war qualms lying election campaign tories tory chairman liam fox speaking blair told labour tories offered hard agenda dr fox told bbc radio lie reasons war guess lie discuss reports party repaid lord ashcroft predicted election defeat prime minister ratcheted pre election campaigning weekend helicopter tour country speech spring conference insisted poll date widely expected highly personal speech gateshead sunday blair passion hunger walked door street relationship public starting euphoric struggling live expectations reaching raised voices throwing crockery warned supporters complacency fight future country fight britain people britain win blair public chose michael howard kennedy result tory government labour government country move forward dr fox accused blair cabinet ministers telling lies opponents policies attacking lies learned weekend labour tactics fear smear told bbc news tory chairman attacked pledges vacuous blair worried voters revenge failure deliver dr fox refused discuss weekend newspaper reports party repaid tory treasurer lord ashcroft party win election repay loans due comment individual financial matters insisting enjoyed warm constructive relationship lord ashcroft lib dem leader charles kennedy expected attack words begins nationwide tour monday kennedy accelerating lib dem election preparations week visits manchester liverpool leicester somerset basingstoke shrewsbury dorset torbay party politics northern cities contest labour liberal democrats southern rural seats south west principal contenders liberal democrats conservatives running scotland wales lib dems accuse blair touchy feely speech labour delegates regain public trust"
"Politics",10,"tories unveil quango blitz plans plans abolish quangos unveiled conservatives effort government red tape cut government units scrapped proposals tories save targets strategic health authorities fair access regulator universities tory frontbencher john redwood britain slimmer government lower taxes competitive plans abolish regional assemblies regional bodies boards tackling industrial development housing powers returned elected local councils national government tories strategic health authorities local people officials run hospitals surgeries announcing plans redwood blair forgotten taxpayers broken pledges improving public services spending taxpayers money quangos led bureaucrats regulation taxes party leader michael howard argued change direction grip spending labour creating britains britain forgotten majority bureaucratic britain real world people harder stand pensions knocked squeezed extra taxes forgotten majority paying price bureaucratic britain government announced plans cut civil servants efficiency drive chief secretary treasury paul boateng attacked tory plans conservatives committed cutting public spending plans massive billion cuts scale found cutting bureaucracy require massive cuts front line public services schools hospitals police liberal democrats cut whitehall departments money reaches frontline services"
"Politics",11,"hatfield executives trial engineering firm balfour beatty railway managers trial manslaughter hatfield rail crash people died section rail broke speed train derailed balfour railway maintenance arm charge upkeep line hatfield hertfordshire balfour beatty managers anthony walker nicholas jeffries railtrack managers alistair cook sean fugill keith lea individual charges accused breaches health safety laws balfour beatty rail maintenance corporate manslaughter charge expected trial accident october happened london leeds express tracks mph derailed cracked section rail accident east coast main line sparked major disruption responsibility line company network rail died accident steve arthur pease pottage west sussex peter monkhouse headingley leeds leslie gray tuxford nottingham robert james alcorn auckland zealand"
"Politics",12,"howard rejects claim tory leader michael howard dismissed claims immigration policy moving turf british national party bnp bnp leader nick griffin told independent expected bnp voters switch tories issue howard rejected idea tories bnp appealed voting instincts bnp voters told bbc vote extremist parties added bbc radio programme community relations country firm fair immigration controls tories promised upper limit people allowed britain slogan racist impose limits immigration parties stepping campaiging run election widely expected called labour unveiled system ensuring migrants uk skills required rejected immigration quotas liberal democrats warned parties pandering prejudice griffin told independent tories plans definite move turf freely accept nationwide basis tories con people significant hole vote comfortable perception conservatives bnp appeal voting instincts howard told bbc reject found policies abhorrent uk approach immigration control government limit legitimate difference discuss calm rational reasonable rejected newspaper speculation father entered britain illegally"
"Politics",13,"howard unveils tory asylum plans tory plans cut immigration uk racist asylum system fairer genuine refugees michael howard party set detailed asylum reform plans howard smash people smuggling gangs annual limit asylum claims processed overseas charities plans refugees lives risk quotas filled tony blair labour set workable plans tackling immigration abuse weeks attacked tory plans cutting front line immigration staff borders worse blair liberal democrat chairman matthew taylor quick fair firm asylum system absolutely disgusting propose system genuine refugees conservatives risk happening demand asylum considered quotas set speech london monday howard racist people claim talk controlling immigration coming immigrant family recognised firm fair immigration controls essential community relations withdrawing united nations convention refugees obliges countries accept people persecuted basis introduce laws removal asylum seekers claims unfounded safe countries destroyed documents detain asylum seekers documents people identity move freely uk worry national security stop asylum applications inside uk people united nations refugee agency camps applying asylum centres close countries origin tories quotas seeking permits australian style system join families uk howard people settling uk size city peterborough plans achieve substantial reduction immigration predict figure asylum seekers claims accepted current unfair inhumane system break link arriving britain claiming asylum howard breaking link smash criminal gangs heart trade people smuggling refugees agency worried policy sends wrong message poorer countries receive bulk refugees spokesman european justice home affairs commissioner franco frattini plans contravene eu asylum policy meant uk simply refuse hear asylum refugee council chief executive maeve sherlock called plans dangerous ill hugely irresponsible lives risk refugees quotas filled warned commission racial equality chairman trevor phillips asylum applications economic migration howard intended centre debate race warned campaigners words hint policy keeping people colour culture howard called suggestion disgraceful"
"Politics",14,"brown blair rift claims umpteenth time tony blair gordon brown declared war time alleged rift credit global aid debt initiatives wake tsunami disaster issue hoped believed dominated prime monthly news conference blair start irritation mode forced bat question question relationship neighbour told journalists newspapers complete unity purpose heaped praise brown job continue commit job brown election arrange press conference moment coincided arranged keynote speech aid debt blair moved irritation mode barely disguised fury setting snapped hacks operational reasons timing press conference repeated gordon united sneering absolutely notice newspapers preferring job country world breath declared increasingly alarmed read newspapers catching quickly adding read reason alarmed newspapers stories claimed warfare timing prime press conference concerned options calculated attempt upstage chancellor seize initiative issue moment suggests fear negative newspaper headlines stop squabbling option unavoidable coincidence suggest government lost famed ability strictly ordinate announcements infamous street grid avert allegations effect overshadow announcements government policy hugely pertinent issue previous suggestions started fresh outbreak warfare firstly prime minister insisted wednesday intimately involved development proposals g8 countries freeze debt repayments tsunami hit countries claimed embarrassed gordon brown appeared initiative response disaster blair holiday egypt pour fuel flames separately spoke tsunami wider aid development policy cabinet colleagues foreign secretary jack straw aid minister hilary benn deputy prime minister john prescott mentioning amid fresh claims brown seething excluded prominent role election planning result started set platform article guardian newspaper set believed manifesto embarked mini tour britain set aid plans week visit africa mission prime turf added impression rival camps operating independently prime minister denied repeating insistence inconceivable economy chancellor centre election campaign fear labour benches lid speculation rivalry threaten undermine election campaign"
"Politics",15,"tories plan migrant health checks european union citizens uk undergo tests tuberculosis hiv plans unveiled conservatives positive test tb visa applications hiv dealt leader michael howard checks arrivals protect public health nhs labour tests lib dems warned parties pandering prejudice proposals brought conservatives won election apply people coming uk months intended health childcare teaching howard plans based policies action canada zealand australia safeguard standards public health britain enjoys told bbc radio programme government figures suggest tb england increased past thirds people tb born abroad howard responsible government stand howard plans affect asylum applicants claims proposals include people coming uk eu months incidence tb country undergo chest ray people coming settle uk permanently eu demonstrate acceptable standard health danger public health impose significant costs demands nhs tests include health check chest rays tb children pregnant women tests hepatitis hiv olds discovery tb people automatically denied visa conditions dealt basis screening people tested tb heathrow gatwick airports found infected dr john moore gillon british lung foundation tb simply imported rise sections uk born population government tories bit late issue immigration minister des browne quoted plan immigration asylum implementing existing powers targeted health screening tb risk entry clearance stage diagnosed seek treatment home allowed enter uk mark oaten liberal democrat home affairs spokesman worrying step war words asylum immigration labour conservatives michael howard perfectly bigger game playing history proves dangerous lisa power head policy aids charity terrence higgins trust policy prejudice based evidence based drive people health conditions falsify tests gain entry simple dint eu status"
"Politics",16,"brown targets oaps homebuyers gordon brown doubled level house buyers pay stamp duty economy heart election campaign chancellor unveiled council tax refund pensioners rise child tax credit brown 1p pint beer 4p bottle wine 7p cigarettes froze petrol duty september tories called vote pay budget lib dems branded sticking plaster election tory leader michael howard predicted budget faltering election campaign government chancellor run solutions britain howard told mps answer tax spend waste people vote pay response election challenge labour bring liberal democrat leader charles kennedy attacked brown failing mention environment record social justice britain poorest pay tax proportion income richest kennedy criticised brown failing mention ticking bomb council tax revaluation time system replaced local tax based ability pay minute speech brown told mps defied pundits hitting growth target budget struck balance tax cuts affordable investments essential stability paramount rejected board tax cuts favour targeted families child tax credit rise line earnings giving families extra week contrast personal income tax allowance rise line inflation month brown told mps child benefit rise maximum week child children giveaways budget documents brown clawed 265m clampdown tax avoidance increased revenue windfall tax oil companies scrapped stamp duty relief commercial property disadvantaged measure brought ago bbc political editor andrew marr suggested sweeteners transforming effect voters trust economic stewardship central election issue brown unveiled plans memorial queen mother funded special coin celebrate 80th birthday measures include equal tax status sex couples deal council mortgage lenders boost low cost home ownership level people start paying inheritance tax rise april brown met financial golden rule 6bn surplus public borrowing continue fall economy grown consecutive quarters forecast continue forecast 2bn money savings identified gershon review achieved chancellor civil servant posts axed relocated south east england added snp leader alex salmond brown failed tartan test measures boost scottish economy simon thomas plaid cymru called budget middle england uk independence party leader roger knapman attacked plans pensioners money dignity allowed spend free bus rides green party budget wasted opportunity environmental protection adding brown eye coming election eye planet"
"Politics",17,"ministers deny care sums wrong ministers insisted committed free personal care elderly research suggesting cost policy estimated report fraser allander institute decision push ahead flagship policy based flawed research deputy health minister rhona brankin pledged study research snp holyrood leader nicola sturgeon public reassurance care programme secure rise costs stems series mistakes research care development scottish executive experts prepared original costings findings published quarterly economic commentary strathclyde fraser allander institute dubious assumptions improving health expectancy drive cost policy 130m report warned carried husband wife economist team jim margaret cuthbert ms brankin told bbc radio scotland sums wrong examine findings report figures research commissioned detail contribution provide free personal care nursing care people future absolutely committed scottish national party called ministers reassure people funding support free personal care policy ms sturgeon reason doubt support policy questions answered sums redone concerns raised questions answered scottish executive money future people forward age rest assured personal care met"
"Politics",18,"straw praises kashmir moves uk welcomed decision india pakistan bus link ceasefire line dividing disputed region kashmir foreign secretary jack straw touring south east asian countries praised spirit cooperation achieving breakthrough media reports countries describe deal major step ongoing peace process straw hoped agreement difference kashmiris bus service announcements meeting foreign ministers countries islamabad wednesday kashmiri politicians line control divides region welcomed move statement straw bus service srinagar muzaffarabad reunite families divided decades real difference lives kashmiris line control warmly applaud efforts india pakistan happen spirit cooperation hope lead measures benefit region thursday straw india visiting holiest shrine golden temple amritsar hand indian bread roti due talks indian government friday bus service linking pakistani city lahore amritsar india announced rail link rajasthan sindh province agreed begin talks reducing risk nuclear accidents planned reopen respective consulates karachi mumbai bombay mountainous region kashmir flashpoint nuclear powers"
"Politics",19,"turkey deal world peace deal bringing turkey step closer eu membership fundamental importance peace security world tony blair deal struck european council week proved claims clash muslims christians wrong blair represented achievement historic british objective added tory leader michael howard deal laid rest suggestion eu anti islamic involvement eu provide invaluable bridge europe rest world howard added tory leader argued eu constitution designed country turkey blair leading advocate turkish membership controversy surrounding idea insisted turkish leadership advances improving human rights records deal formal talks ankara eu demand turkey recognise cyprus agreed issue tackled date turkish premier recep erdogan accept negotiations guarantee country eu membership internationally recognised southern cyprus eu turkey occupies northern cyprus previously insisted bow demands recognise country calling issue red line turkey join entry guaranteed joins turkey accept restrictions limit migration citizens eu announced start accession talks croatia april talks begin country operates war crimes tribunal yugoslavia"
"Politics",20,"goldsmith leant attorney denied leant street legal invading iraq claims written answer legality war drafted street wholly unfounded insisted stormy lords exchanges lord goldsmith answer represented genuinely held independent view war legal text released eve crucial commons vote mps invasion iraq labour mps attorney answer played pivotal role willingness conflict government resisted calls publish advice papers confidential house lords attorney faced call tory lord chancellor lord mackay publish text advice suggestion rejected peer lord skidelsky publish legal opinion strengthen suspicion original text doctored public consumption notorious intelligence dossier weapons mass destruction week lord goldsmith statement involved drafting process personally finalised approved answer answer prepared office involvement solicitor harriet harman officials foreign office officials qc christopher greenwood lord chancellor lord irvine lairg minister official involved set answer genuinely held independent view military action lawful existing security council resolutions answer purport summary confidential legal advice government foreign secretary robin cook lord admission parliamentary answer summary legal opinion suggested parliament misled attorney answer summary statement accurate summary formal opinion tony blair dismissed questions attorney advice parliamentary statement fair summary opinion lord goldsmith dealt time time time blair told monthly news conference street refused answer questions issue question papers confidential tory mp michael mates commons intelligence security committee butler inquiry told bbc rule absolute rule occasions advice published recently prince marriage plans government pick choose convention mates added special occasions public advice attorney prime minister book published philippe sands qc cherie matrix chambers lord goldsmith warned tony blair march iraq war illegal resolution sanctioning military action short statement lord position written parliamentary answer march crucial commons vote military action suggest"
"Politics",21,"escaped prisoner report minister jack mcconnell report decision paranoid schizophrenic knife attacker visit unguarded michael ferguson escaped allowed security carstairs unit nicola sturgeon demanded responsible signing leave scottish executive ministers notified common practice sign approval executive spokesman health department hospital preparing report ministerial responsibility carstairs rests rhona brankin deputy health minister ms brankin minister called review happened talk hospital reflect ms sturgeon written mcconnell clarification move prisoner questions answered escape public reassured safety police searching ferguson failed return trip east kilbride monday scottish national parliamentary leader argued law authorisation leave absence directly ministers scottish executive yesterday escape ferguson matter carstairs understanding mental health legislation decision grant patient restricted patient leave absence required direct specific authorisation scottish ministers added written minister confirmation confirm minister routinely decisions nature information based attempt apportion blame ensure understanding decision process sensitive police ferguson posed danger public bbc scotland political correspondent glenn campbell minister urgent report situation understand executive individual minister signed approval michael ferguson released unescorted carstairs executive concedes scottish ministers legal responsibility approving sort leave routinely specialised officials decision simply inform ministers stage ministers hard questions reassurances patient danger public risk minimised scottish conservative leader david mcletchie earlier belief allowed happen executive spokeswoman recommendation leave agreed psychiatric advisor conjunction officials behalf ministers ministers told notified common practice sign statutory responsibility common practice people patient knowledge risk decision ferguson slashed doctors surgery coatbridge fianc annabella holmes met patient security complex south lanarkshire 5ft 9ins tall slim blond hair blue eyes fair complexion ferguson wearing black jacket grey jeans black jumper black shoes multiple fading tattoos left hand faded tear tattoo left eye ms holmes missing sightings ferguson monday strathclyde police spots ferguson contact sergeant keith mcdonald"
"Politics",22,"analysis pain gain called masochism strategy run iraq war tony blair signed dose pain idea simple prime minister head head hostile real voters spotlight television cameras theory talking british public unwashed media filter voters hear politicians effective aware real concerns occasions outright fury blair tactic iraq war engaging public concerns expect run election labour damaged accusations spin control freakery slick presentation ranks mps tony blair people complain listen bout flagellation series questions sessions television wednesday trouble wright stuff maria hutchings marching tony rubbish complain autistic school threatened closure worries hutchings led audience averted public slanging match spoke privately start sessions produced type grilling toughest television interviewer produce writer neil coppendale west sussex iraq war tens thousands innocent women children died manage sleep night immigration london teacher diane granger imagine jeremy paxman putting question posed brighton nurse marion brown wipe backside blair questioners names threw stride newspapers branded exercise pr stunt backfired danger blair simply embattled conservative michael howard liberal democrat charles kennedy offered chances similar slots channel month labour strategists sessions hecklers story real issues prominence james humphreys head corporate communications strategy frustration media feel voice direct people game occasion risks prize tackling trend lower turnouts polls argues prime minister potential hazards remember gritted teeth confrontation sharron storer birmingham woman harangued local hospital election campaign walk told blair stomping refusing pleas discuss issue privately street media chief alastair campbell episode bit disaster meant launch election manifesto received coverage moments election campaign alive coincided john direct contact punched egg throwing protester prime ministers grief hands persistent public undoubted highlight election phone margaret thatcher discomfort nationwide viewer diana gould spot sinking belgrano falklands war john major reaped benefits street campaigning election campaign famous soapbox left splattered eggs engine oil times added fizz campaign memoirs argues strategy contrasted neil contrived photo opportunities attempts artful campaign prime minister prime minister flesh blood fight major blair told prospective labour mps thursday taking phone ins public meetings enthuse engage public sense empowerment counter complaints spent time international affairs foreign trips blair recalls bill clinton advised remember people news evening spend day hope voters watching rack bear labour maxim pain gain"
"Politics",23,"labour accused eu propaganda taxpayer subsidised propaganda exercise eu lull british public false sense security tories shadow foreign secretary michael ancram told mps white paper soften opinion ahead referendum eu constitution claims denied foreign secretary jack straw accused tories running scared debate eu cooperation uk immigration controls argued straw commons debate launch white paper prospects eu security stability prosperity key themes uk chairmanship eu july straw africa climate change feature highly uk ensure future eu budgets limited economic output spent adds straw promised continue ensure budget rebate secured margaret thatcher justified countries veto proposed ancram condemned document foreign office cost design print deliver reason government involved taxpayer subsidised propaganda exercise sell eu country advance forthcoming referendum election tory spokesman criticised government claiming eu constitution europe easier understand government week publish commentary pages explain easy simple constitution british people kid proposed question constitution referendum united kingdom approve treaty establishing constitution european union electoral commission thursday satisfied question easy understand government suggested referendum constitution spring tories set campaign vote ancram ministers prolonging uncertainty putting vote date foreign secretary hit tory attitudes europe helped party power decade straw argued cooperation european partners bring level playing field immigration asylum controls setting added liberal democrats sir menzies campbell uk ignore reform eu common agricultural policy change developing countries access markets argued sir menzies worried plans uk lift arms embargo imposed china tiananmen square massacre straw decisions chinese human rights improved"
"Politics",24,"tories urge change top tory delegates gathering expected conference election declaring britain change top party spring forum highlight choice labour tory chairman liam fox proceedings speech criticising tony record government rule characterised lost trust failure deliver told brighton conference attacked failure control immigration asylum criticised record nhs telling delegates labour trusted education crime tory government sort shambles immigration patients statistics bring discipline schools dr fox underlined tory promises cut tax 4bn bbc political correspondent shaun ley opinion polls suggest tories lag labour issues health education economy conservative leader michael howard due delegates conference friday address lunchtime speech address postponed stayed london lead opposition prevention terrorism bill lengthy progress parliament bill finally passed friday evening hours debate howard defend handling bill passed conservatives accepted prime minister tony promise mps review"
"Politics",25,"hitler row welsh arts cash artist critical welsh arts funding brought assembly government control denied comparing idea dictatorships russia germany shani rhys james worried arts council wales welsh assembly government culture minister alun pugh crass ignorant liken quango review germany ms james emphasised artists freedom future arts council wales question announced welsh quangos eventually abolished announced july welsh quangos education training body elwa wales tourist board welsh development agency brought assembly government control arts council wales assembly umbrella ms james won jerwood painting prize arts funding separate government ms james told bbc radio wales dangerous involve politicians health service railways free expression absolutely vital democratic society distance government interference wrong reports likened assembly government totalitarian regimes inaccurate told morning wales record straight business paper likened government bolshevik russia germany actual quote vital civilised society artists express government control past european history russia germany 20th century artists underground leave country compromise expression artists free voice express reflect truth art forms assembly government run arts wales added momentous change devastating arts set arts scene government expertise national assembly taking control fear dragons leeks choirs wales moved international set green valley responding ms james criticisms pugh structure unelected quangos review announcements due shortly comparing welsh assembly government germany crass ignorant response real issue democratic accountability ms james father welsh born melbourne parents theatre moved powys ago studio llangadfan won arts prizes including wales mostyn"
"Politics",26,"whitehall cuts ahead target thousands civil service jobs cut moved london major cost cutting drive chancellor gordon brown jobs moved south east plans axe jobs free money education health defence housing overseas aid unions oppose plans brown 2bn savings jobs cut expected stage jobs department environment food rural affairs earmarked cut department pensions jobs lost month department trade industry inland revenue customs budget statement chancellor civil service jobs cut target civil servants leave london south east march plans relocate department health posts yorkshire hundreds department culture move birmingham newcastle brown announced plans merge agencies civil service union bonfire quangos mark serwotka leader public commercial services union budget day knifes chancellor kicked crude game cut civil service jobs government tories time worry thousands hard civil public servants budget day petrol taxes nowadays worry job brown announcements closing tax loopholes extending deal cutting people deliver treasury announced plans reduce public sector workers sick leave system checks tougher measures suspected abusing system"
"Politics",27,"lib dems demand inquiry judge david blunkett controversy key questions remain unanswered lib dems sir alan inquiry linked home secretary speeding visa claim nanny blunkett treated nanny special immigration lib dem spokesman mark oaten officials forgotten happened worrying told bbc news extremely concerned individuals forgotten happened suspiciously prepared happened bad government bad public confidence system oaten people mystified sir inquiry failed uncover processing visa application speeded strong judge led judicial review time nanny visa understand involved tories criticised lib dem stance oaten initially accepted word evidence emerged lib dem officials oaten speaking inquiry avoiding rushing judgement"
"Politics",28,"ban hunting force fox hunting dogs illegal england wales ban activity force overnight law stiff test weekend countryside alliance hunts force chief police officers spokesman nigel yeo expected people obey law drag hunting chasing foxes shooting police challenge isolated hunts threatening break law simon hart countryside alliance questioned police ensure violations definitions legal illegal hunting blurred police impossible judgements hunt rat mouse rabbit hare artificial scent real attorney lord goldsmith issued instructions police deal hunters violate law consult director public prosecutions police future decide measures hunting prosecutions rejected blanket policy enforcing ban house lords considered legality john cooper barrister chairman league cruel sports anti hunting lobby expects authorities prosecute evidence illegal hunting practices police acknowledged duty investigate allegations hunting offences beaufort hunt pack thursday promised hunt weekend law hunters legal options mount hunt artificial scent legal hunts flush foxes shoot quarry set hounds hounds community hunt hunting legal hunt master captain ian farquhar tony banks labour mp west ham issue disappear people time wondering government prevaricated introducing ban hunting dogs passed history country pursuits otter hunting badger baiting election decide conservatives elected government restore hunting"
"Politics",29,"mps quiz aides royal income senior officials bodies generating private income queen prince wales questioned mps aides duchy lancaster duchy cornwall commons public accounts committee reported questioned prince charles spending camilla parker bowles bbc correspondent peter hunt responsible money spent unable answer duchy officials committee monday responsible generating money duchy lancaster private income duchy cornwall prince charles annual income duchy cornwall acre estate counties includes residential properties shops offices stocks shares set king edward iii provide income successive heirs throne covers cost public private life charles william harry receive taxpayers money civil list prince wales receive 4m government departments grants aid duchy generated 12m prince voluntarily paid income tax"
"Politics",30,"mayor retract nazi jibe london mayor ken livingstone refused retract nazi insult jewish reporter livingstone standing remarks accused evening standard journalist concentration camp guard weekly press conference tuesday comments racist refused apologise media representatives racist wrong mayor comments affect olympic bid added determination stand believed impress bid chiefs arrived london tuesday ioc international olympic committee realise games mayor panic change flap deliver games time budget tuesday mayor written response chairman assembly motions passed london assembly elected examine activities monday apologise withdraw comments mayor recounted assembly examples intrusion journalists private life suggest minute holocaust uniquely evil chapter history reporters job abdication moral responsibility thin wedge extreme horrific version prepared stand concentration camp guard responsible choices life reporters official complaint local government watchdogs board deputies british jews demanding investigation standards board england power suspended bar office livingstone instances response modified policy believed modified position believed intend effectively hand power policies position editors papers tape livingstone freelance restaurant critic paper heard reporter oliver finegold german war criminal finegold replies jewish german war criminal offended mayor ah concentration camp guard paid"
"Politics",31,"lib dems target stamp duty liberal democrats promising raise stamp duty threshold win election bid court time house buyers vince cable treasury spokesman raising threshold prevent home buyers paying tax time buyers squeezed housing market labour party liberal democrats explain pay plan plan forms wider lib dems policy encourage time buyers lower incomes market proposals average saving buyer cable time buyers squeezed housing market house prices swept stamp duty net failing uprate stamp duty threshold gordon brown hit time buyers low incomes hardest pledging increase threshold liberal democrats time buyers buy property facing tax paul boateng mp chief secretary treasury lib dems sums add credibility fund growing list tax spending commitments cable publish alternative budget monday"
"Politics",32,"mallon wades ne vote battle middlesbrough mayor ray mallon drafted boost campaign north east assembly referendum enters final week police chief dubbed robocop tolerance style clashed thursday sunderland campaigner neil herron mallon assembly local people key issues transport crime herron north east people assembly pair met platform sunderland station mallon toured region highlighting claimed improvements transport assembly herron gained fame metric martyrs running campaign alongside official north east campaign convinced arguments reality deliver labour half convince people sell deal time bad deal wednesday mallon provoked fury branding official campaign bit tories confrontation durham headquarters campaign run bit conservatives north east hitting labour party head mallon late recruit campaign rejecting overtures campaigners including claims tory leader michael howard local observers contest close call recent polling carried campaign chairman john tomaney hoped late flurry votes boost turnout boost added government exerts lot political power north east accountability north east defended decision attack official alleged political allegiances people campaign london tory spin doctors graham robb spokesman north east decision personal dragged campaign gutter rattled hit claim assembly improve transport links region push paper people moving people returned ballot papers wednesday turnout deadline voting thursday november"
"Politics",33,"labour cold calls inquiry labour investigated watchdog claims election campaign broken rules cold calling householders information commissioner complaint lib dems labour call centres lib dems labour telephoning people signed marketing calls labour denies breaking rules calls marketing voting intentions party expect watchdog complaints legal advice issue telephone call centres expected major parties run election million telephone telephone preference service tps lists ban unsolicited sales marketing calls lib dem chairman matthew taylor written watchdog accusing labour flagrant systematic breach laws governing tps initial call marketing identifies voters party send promotional material future letter commissioner quotes labour party handbook identifying target voters quotes stevenage labour party newsletter explaining voters telephoned voting intentions voters categories voting intention ranging labour firm target conservative supported party past time voting tory newsletter information people send direct mailings send target conservative people letter defected tories labour explaining reasons voting tory bad idea send labour weak people letter encouraging sign postal vote taylor tells commissioner peradventure labour party engaging scale voter id project subsequent promotional purposes targeted segmented mailings project directed tps subscribers equally unlawful lib dems raised worries labour conservative calls february people signed website set people complain party official scattered evidence tories breaking rules people complained day labour spokeswoman information office examining complaint political calls understood investigating complaints evidence evidence start investigations office examine lib dem evidence guidance cold calling marketing spokeswoman labour judged broken rules stop immediately fails warning letters commissioner issue enforcement notice spelling party stop party appeal decision information tribunal appeal fails continues breaking rules fined labour avoids tps lists telephoning people membership fundraising voter identification calls inquiry labour spokesman told bbc news expect information commissioner complaint absolutely broken rules information commissioner people marketing vote breach law phone happy contacted labour party"
"Politics",34,"blair pre election budget tony blair chancellor gordon pre budget report amid opposition claims bullish uk economy speech edinburgh prime minister report reinforced stability opportunity central election campaign planning advanced brown earlier denied economic forecasts optimistic refused rule future tax rises told bbc radio programme politician mistake john major colleagues matter circumstances sorts guarantees individual politicians responsible brown insisted spending plans affordable afford optimistic britain stable low inflation economy house prices stabilising blair praised chancellor role creating economic stability cornerstone programme speech napier university labour publish months rich agenda future policy term detailed plan future clearer fits common themes opportunity security stability blair pre budget report brown surprised city experts forecasting uk growth figure fear tax rises spending cuts tax receipts overestimated carl emmerson institute fiscal studies told bbc news wash david page investec securities forecast meet golden rule margin 8bn optimistic significant turnaround economy meet targets conservative shadow chancellor oliver letwin single economic forecaster imf institute fiscal studies believes chancellor black hole finances deal raise taxes election letwin accused chancellor fancy statistics hide public service failures vincent cable liberal democrats called brown books national audit office met golden rule loose government public spending cable told mps"
"Politics",35,"final hunts held ban looms hunts england wales begun day hunting dogs legal due thousands supporters expected meets altered normal schedules thursday ban hunting dogs effect gmt friday countryside alliance legal bid block ban thwarted wednesday appeal court ruled hunting act lawful hunting continue form ban hunts expected test law limits expected defy ban continuing hunt illegally anti hunt organisations ban culmination campaigning hope stay law mike hobday league cruel sports told bbc news urged drag hunting follow artificial scent hope continue chase foxes chase wild mammals countryside law confident brought justice headquarters quorn hunt leicestershire feelings running hunt enthusiasts prepared final legal hunt bbc correspondent sarah mukherjee hunt supporters tears people share countryside optimism hunting continue farmer geoff brooks senior quorn hunt told bbc news lives revolved hunting ban ridiculous badly hard people defy risk incomes criminal record court appeal wednesday countryside alliance failed attempt hunting act ruled invalid ban unenforceable law unclear impossible police alliance hunt supporters test law limits saturday league cruel sports rspca monitor hunts assist police bringing prosecutions association chief police officers issued guidance forces deal rules spokesman basically police officers chasing cars fields based intelligence information received decision police individual hunts left local forces officers hunts disruption expected police evidence submitted anti hunt organisations merits"
